term,estimate,std.error,mcmc.error,p.value,theta_s,simCoef,meanDegree,sim_parameter,edges_constrained,fixed_decay
gwdegree,0.48520698990485844,0.34566365683649947,0.0,0.1604718807533221,0.1,-0.5,1.0,degreepopularity,TRUE,TRUE
gwdegree,0.5076735440042643,0.36022049744717943,0.0,0.15879716924749254,0.16311729092278385,-0.5,1.0,degreepopularity,TRUE,TRUE
gwdegree,0.5490645510161473,0.38004438743826474,0.0,0.14859481307916095,0.26607250597988097,-0.5,1.0,degreepopularity,TRUE,TRUE
gwdegree,0.6283433933262499,0.42482765829609165,0.0,0.13918930985554331,0.43401026364474377,-0.5,1.0,degreepopularity,TRUE,TRUE
gwdegree,0.76225295206374,0.5163934603951186,0.0,0.13997829657182714,0.7079457843841379,-0.5,1.0,degreepopularity,TRUE,TRUE
gwdegree,1.0772094509244627,0.7387144310301117,0.0,0.1448428857854092,1.1547819846894583,-0.5,1.0,degreepopularity,TRUE,TRUE
gwdegree,2.008632526745672,1.402890313640412,0.0,0.15226948613509722,1.8836490894898001,-0.5,1.0,degreepopularity,TRUE,TRUE
gwdegree,6.198846455402645,4.2973082089746635,0.0,0.14922600747464723,3.072557365267447,-0.5,1.0,degreepopularity,TRUE,TRUE
gwdegree,41.94972484017981,29.4278080204362,0.0,0.1540720115451339,5.011872336272722,-0.5,1.0,degreepopularity,TRUE,TRUE
gwdegree,0.7181583263072855,0.3496051346160163,0.0,0.04000889694188694,0.1,-0.16666666666666669,1.0,degreepopularity,TRUE,TRUE
gwdegree,0.7522280639538644,0.3684300935209327,0.0,0.04123304450164593,0.16311729092278385,-0.16666666666666669,1.0,degreepopularity,TRUE,TRUE
gwdegree,0.8034023014302453,0.39213746966130747,0.0,0.04053653727254347,0.26607250597988097,-0.16666666666666669,1.0,degreepopularity,TRUE,TRUE
gwdegree,0.9059332870798135,0.43906744506013856,0.0,0.039134994761928193,0.43401026364474377,-0.16666666666666669,1.0,degreepopularity,TRUE,TRUE
gwdegree,1.1057045632320008,0.5427309443599277,0.0,0.04167330019718694,0.7079457843841379,-0.16666666666666669,1.0,degreepopularity,TRUE,TRUE
gwdegree,1.5693986694994835,0.7863594179113716,0.0,0.046012827428891186,1.1547819846894583,-0.16666666666666669,1.0,degreepopularity,TRUE,TRUE
gwdegree,2.940897505193977,1.5027962839956195,0.0,0.050409464971032915,1.8836490894898001,-0.16666666666666669,1.0,degreepopularity,TRUE,TRUE
gwdegree,9.066430606146202,4.705001825520823,0.0,0.05403967123108701,3.072557365267447,-0.16666666666666669,1.0,degreepopularity,TRUE,TRUE
gwdegree,61.02663627052005,32.297936548258164,0.0,0.05888456704523741,5.011872336272722,-0.16666666666666669,1.0,degreepopularity,TRUE,TRUE
gwdegree,0.052894505134629094,0.34014901684511817,0.0,0.876430406567008,0.1,0.16666666666666663,1.0,degreepopularity,TRUE,TRUE
gwdegree,0.07259202241639404,0.3491767737907992,0.0,0.8353196931683673,0.16311729092278385,0.16666666666666663,1.0,degreepopularity,TRUE,TRUE
gwdegree,0.1013702206373126,0.36324693497211646,0.0,0.7802050930119279,0.26607250597988097,0.16666666666666663,1.0,degreepopularity,TRUE,TRUE
gwdegree,0.14106612258441648,0.4002836446509354,0.0,0.7245417573768194,0.43401026364474377,0.16666666666666663,1.0,degreepopularity,TRUE,TRUE
gwdegree,0.2120191939557081,0.47883955479068324,0.0,0.6579463132954839,0.7079457843841379,0.16666666666666663,1.0,degreepopularity,TRUE,TRUE
gwdegree,0.3600013957657531,0.6562473799480258,0.0,0.5833213798764403,1.1547819846894583,0.16666666666666663,1.0,degreepopularity,TRUE,TRUE
gwdegree,0.7712265768933589,1.228443733998693,0.0,0.5301588121287485,1.8836490894898001,0.16666666666666663,1.0,degreepopularity,TRUE,TRUE
gwdegree,2.4590658858111034,3.7802352925333245,0.0,0.5153955992922254,3.072557365267447,0.16666666666666663,1.0,degreepopularity,TRUE,TRUE
gwdegree,17.041085899620125,25.488322652565667,0.0,0.5037920342570286,5.011872336272722,0.16666666666666663,1.0,degreepopularity,TRUE,TRUE
gwdegree,-0.6851257246893584,0.3258549664328423,0.0,0.03555567824400439,0.1,0.5,1.0,degreepopularity,TRUE,TRUE
gwdegree,-0.7378323395259325,0.33302578408582106,0.0,0.026768286259498765,0.16311729092278385,0.5,1.0,degreepopularity,TRUE,TRUE
gwdegree,-0.8238535801761393,0.3410520913499347,0.0,0.015744270205371086,0.26607250597988097,0.5,1.0,degreepopularity,TRUE,TRUE
gwdegree,-0.9611301946174289,0.356463325189645,0.0,0.007035289467719239,0.43401026364474377,0.5,1.0,degreepopularity,TRUE,TRUE
gwdegree,-1.2074265528377137,0.38063902600932975,0.0,0.0015226421822084949,0.7079457843841379,0.5,1.0,degreepopularity,TRUE,TRUE
gwdegree,-1.674699208076214,0.4385298026183229,0.0,1.356911927358095e-4,1.1547819846894583,0.5,1.0,degreepopularity,TRUE,TRUE
gwdegree,-2.850674637277517,0.5726205488881705,0.0,6.632407573538678e-7,1.8836490894898001,0.5,1.0,degreepopularity,TRUE,TRUE
gwdegree,-4.8562075441800445,0.3653291154001049,0.0,1.2122531006651392e-39,3.072557365267447,0.5,1.0,degreepopularity,TRUE,TRUE
gwdegree,0.6325197566457069,0.6003925292864999,0.0,0.29215857482113095,0.1,-0.5,3.0,degreepopularity,TRUE,TRUE
gwdegree,0.7013343340498911,0.6019092328298326,0.0,0.2440011303743053,0.16311729092278385,-0.5,3.0,degreepopularity,TRUE,TRUE
gwdegree,0.8176186844181629,0.5857198900006003,0.0,0.1628009072753395,0.26607250597988097,-0.5,3.0,degreepopularity,TRUE,TRUE
gwdegree,0.9361129951899477,0.5604196523286974,0.0,0.09490771493090142,0.43401026364474377,-0.5,3.0,degreepopularity,TRUE,TRUE
gwdegree,1.057021124564697,0.5138757898852975,0.0,0.03974252301617601,0.7079457843841379,-0.5,3.0,degreepopularity,TRUE,TRUE
gwdegree,1.2109811901070098,0.5108419928019089,0.0,0.017799299068354438,1.1547819846894583,-0.5,3.0,degreepopularity,TRUE,TRUE
gwdegree,1.792659039670558,0.7209187942205015,0.0,0.01292862725182712,1.8836490894898001,-0.5,3.0,degreepopularity,TRUE,TRUE
gwdegree,4.682655803345959,1.8669207450583991,0.0,0.01216570664584739,3.072557365267447,-0.5,3.0,degreepopularity,TRUE,TRUE
gwdegree,29.6603795343256,11.872370206276035,0.0,0.01251232159818596,5.011872336272722,-0.5,3.0,degreepopularity,TRUE,TRUE
gwdegree,0.3301747896599846,0.5432799988772892,0.0,0.5433856129792924,0.1,-0.16666666666666669,3.0,degreepopularity,TRUE,TRUE
gwdegree,0.41563284068236866,0.5431508544569215,0.0,0.4441738145720757,0.16311729092278385,-0.16666666666666669,3.0,degreepopularity,TRUE,TRUE
gwdegree,0.5247481627171842,0.5340128566367582,0.0,0.32582736633253706,0.26607250597988097,-0.16666666666666669,3.0,degreepopularity,TRUE,TRUE
gwdegree,0.6344765389155885,0.5001349794834596,0.0,0.20463964686580471,0.43401026364474377,-0.16666666666666669,3.0,degreepopularity,TRUE,TRUE
gwdegree,0.6907954724339789,0.46447385054327994,0.0,0.1370086710111626,0.7079457843841379,-0.16666666666666669,3.0,degreepopularity,TRUE,TRUE
gwdegree,0.7652625446255468,0.4620809228739535,0.0,0.09776043929992237,1.1547819846894583,-0.16666666666666669,3.0,degreepopularity,TRUE,TRUE
gwdegree,1.0682152614212248,0.6292903811509243,0.0,0.08966659242863756,1.8836490894898001,-0.16666666666666669,3.0,degreepopularity,TRUE,TRUE
gwdegree,2.6441118594805992,1.593192063869242,0.0,0.09705194936377436,3.072557365267447,-0.16666666666666669,3.0,degreepopularity,TRUE,TRUE
