term,estimate,std.error,mcmc.error,p.value,theta_s,simCoef,meanDegree,sim_parameter,edges_constrained,fixed_decay
gwdegree,-0.5354425303340365,0.3239499745087871,0.0,0.09842369714192725,0.1,-0.5,1.0,gwd3.0,FALSE,TRUE
edges,-4.1621364747882845,0.2746362316427957,0.0,9.518745554579585e-51,0.1,-0.5,1.0,gwd3.0,FALSE,TRUE
gwdegree,-0.5230104582087476,0.3325200796866758,0.0,0.11581313705037834,0.16311729092278385,-0.5,1.0,gwd3.0,FALSE,TRUE
edges,-4.14886464989327,0.29290032829652085,0.0,1.1189810571031066e-44,0.16311729092278385,-0.5,1.0,gwd3.0,FALSE,TRUE
gwdegree,-0.5279490274103332,0.3475052498630432,0.0,0.12876225755048198,0.26607250597988097,-0.5,1.0,gwd3.0,FALSE,TRUE
edges,-4.105584610079986,0.3275665162318555,0.0,1.684059113841359e-35,0.26607250597988097,-0.5,1.0,gwd3.0,FALSE,TRUE
gwdegree,-0.526781259541037,0.3661258687906718,0.0,0.15027094258454168,0.43401026364474377,-0.5,1.0,gwd3.0,FALSE,TRUE
edges,-4.045374501824414,0.38196439897746076,0.0,6.207510109719156e-26,0.43401026364474377,-0.5,1.0,gwd3.0,FALSE,TRUE
gwdegree,-0.5639097953443549,0.4151245773042396,0.0,0.17439523135495447,0.7079457843841379,-0.5,1.0,gwd3.0,FALSE,TRUE
edges,-3.9096104937248986,0.4981019064589236,0.0,5.102704985325539e-15,0.7079457843841379,-0.5,1.0,gwd3.0,FALSE,TRUE
gwdegree,-0.6868731211960798,0.5313863278377365,0.0,0.19620774226268192,1.1547819846894583,-0.5,1.0,gwd3.0,FALSE,TRUE
edges,-3.598231173534362,0.7541666128980278,0.0,1.8845970192259753e-6,1.1547819846894583,-0.5,1.0,gwd3.0,FALSE,TRUE
gwdegree,-1.135656532334964,0.9039630932598783,0.0,0.20906344612562844,1.8836490894898001,-0.5,1.0,gwd3.0,FALSE,TRUE
edges,-2.651782759015959,1.5245781585888363,0.0,0.08203451156756877,1.8836490894898001,-0.5,1.0,gwd3.0,FALSE,TRUE
gwdegree,-3.167891811407936,2.5421392985802824,0.0,0.21276761653366158,3.072557365267447,-0.5,1.0,gwd3.0,FALSE,TRUE
edges,1.4461591351560528,4.8184226450591545,0.0,0.7640896634082073,3.072557365267447,-0.5,1.0,gwd3.0,FALSE,TRUE
gwdegree,-20.62814910364057,16.579672333169952,0.0,0.21349109452470427,5.011872336272722,-0.5,1.0,gwd3.0,FALSE,TRUE
edges,36.378876983660426,32.89945836981925,0.0,0.2688845426940024,5.011872336272722,-0.5,1.0,gwd3.0,FALSE,TRUE
gwdegree,-0.013637257459422935,0.33353898497966566,0.0,0.9673879918560545,0.1,-0.16666666666666669,1.0,gwd3.0,FALSE,TRUE
edges,-4.572881926223041,0.30526534182490284,0.0,1.1986377475880769e-49,0.1,-0.16666666666666669,1.0,gwd3.0,FALSE,TRUE
gwdegree,-0.0016900975089142335,0.34495620316422265,0.0,0.996091013385515,0.16311729092278385,-0.16666666666666669,1.0,gwd3.0,FALSE,TRUE
edges,-4.582793222722262,0.3296441587114675,0.0,3.938205379868524e-43,0.16311729092278385,-0.16666666666666669,1.0,gwd3.0,FALSE,TRUE
gwdegree,0.02824557845143137,0.3604288462260791,0.0,0.9375396204681277,0.26607250597988097,-0.16666666666666669,1.0,gwd3.0,FALSE,TRUE
edges,-4.610374284491888,0.3663897108728323,0.0,9.166882542792879e-36,0.26607250597988097,-0.16666666666666669,1.0,gwd3.0,FALSE,TRUE
gwdegree,0.061935062383292314,0.3945184508262555,0.0,0.8752599119001445,0.43401026364474377,-0.16666666666666669,1.0,gwd3.0,FALSE,TRUE
edges,-4.649989504432178,0.44259627997977774,0.0,1.5005380617533126e-25,0.43401026364474377,-0.16666666666666669,1.0,gwd3.0,FALSE,TRUE
gwdegree,0.14169092279144105,0.4685213931939864,0.0,0.7623435106047858,0.7079457843841379,-0.16666666666666669,1.0,gwd3.0,FALSE,TRUE
edges,-4.759710697702956,0.5992152223116487,0.0,2.4195964459309134e-15,0.7079457843841379,-0.16666666666666669,1.0,gwd3.0,FALSE,TRUE
gwdegree,0.2865847046183406,0.6439660248873522,0.0,0.6563169748748465,1.1547819846894583,-0.16666666666666669,1.0,gwd3.0,FALSE,TRUE
edges,-5.007311184228531,0.9685862175821972,0.0,2.4368622570523545e-7,1.1547819846894583,-0.16666666666666669,1.0,gwd3.0,FALSE,TRUE
gwdegree,0.67047250393992,1.2015801579644756,0.0,0.5768748712311786,1.8836490894898001,-0.16666666666666669,1.0,gwd3.0,FALSE,TRUE
edges,-5.743069540627059,2.09374113509386,0.0,0.006110542984501313,1.8836490894898001,-0.16666666666666669,1.0,gwd3.0,FALSE,TRUE
gwdegree,2.261300906794353,3.670752432373667,0.0,0.5379017469837224,3.072557365267447,-0.16666666666666669,1.0,gwd3.0,FALSE,TRUE
edges,-8.912701446077051,7.040963944828368,0.0,0.20563161358150694,3.072557365267447,-0.16666666666666669,1.0,gwd3.0,FALSE,TRUE
gwdegree,16.146377992691267,24.9211848118067,0.0,0.5170811882307678,5.011872336272722,-0.16666666666666669,1.0,gwd3.0,FALSE,TRUE
edges,-36.675877263880466,49.54465251695365,0.0,0.4591779480008553,5.011872336272722,-0.16666666666666669,1.0,gwd3.0,FALSE,TRUE
gwdegree,0.5058758754826348,0.34324697715788216,0.0,0.14060025452664215,0.1,0.16666666666666663,1.0,gwd3.0,FALSE,TRUE
edges,-5.008453106268383,0.33706863391387337,0.0,6.813194965457832e-49,0.1,0.16666666666666663,1.0,gwd3.0,FALSE,TRUE
gwdegree,0.521432150421902,0.35701958960475505,0.0,0.14421232210152402,0.16311729092278385,0.16666666666666663,1.0,gwd3.0,FALSE,TRUE
edges,-5.044934731040713,0.3652379151506591,0.0,1.3077426819811403e-42,0.16311729092278385,0.16666666666666663,1.0,gwd3.0,FALSE,TRUE
gwdegree,0.5480453875778376,0.3821877349820639,0.0,0.1516442820525851,0.26607250597988097,0.16666666666666663,1.0,gwd3.0,FALSE,TRUE
edges,-5.1120465365178465,0.4142244081463325,0.0,1.738692251899814e-34,0.26607250597988097,0.16666666666666663,1.0,gwd3.0,FALSE,TRUE
gwdegree,0.5996619140034987,0.4223887174989936,0.0,0.1557603440635765,0.43401026364474377,0.16666666666666663,1.0,gwd3.0,FALSE,TRUE
edges,-5.2324275517805265,0.5014681153400883,0.0,3.1562923303825296e-25,0.43401026364474377,0.16666666666666663,1.0,gwd3.0,FALSE,TRUE
gwdegree,0.7173600478939114,0.5096803282727115,0.0,0.15935072146941548,0.7079457843841379,0.16666666666666663,1.0,gwd3.0,FALSE,TRUE
edges,-5.488813403624379,0.6813145535329147,0.0,9.781246491380065e-16,0.7079457843841379,0.16666666666666663,1.0,gwd3.0,FALSE,TRUE
gwdegree,1.002954971541345,0.7198413730708307,0.0,0.16359168075245195,1.1547819846894583,0.16666666666666663,1.0,gwd3.0,FALSE,TRUE
edges,-6.086497685275474,1.111489746138584,0.0,4.565911015837594e-8,1.1547819846894583,0.16666666666666663,1.0,gwd3.0,FALSE,TRUE
gwdegree,1.9064998433509157,1.3644614079403972,0.0,0.16239970368517292,1.8836490894898001,0.16666666666666663,1.0,gwd3.0,FALSE,TRUE
edges,-7.906106847995341,2.411145062367371,0.0,0.0010490165602489384,1.8836490894898001,0.16666666666666663,1.0,gwd3.0,FALSE,TRUE
gwdegree,5.873496020782707,4.210072555838981,0.0,0.16304659681522182,3.072557365267447,0.16666666666666663,1.0,gwd3.0,FALSE,TRUE
edges,-15.855901247254785,8.105649470248267,0.0,0.05050315985572304,3.072557365267447,0.16666666666666663,1.0,gwd3.0,FALSE,TRUE
gwdegree,39.68440901244178,28.81093798420352,0.0,0.1684485217486324,5.011872336272722,0.16666666666666663,1.0,gwd3.0,FALSE,TRUE
edges,-83.48257939162546,57.309044269084005,0.0,0.14526027914067433,5.011872336272722,0.16666666666666663,1.0,gwd3.0,FALSE,TRUE
gwdegree,-0.11314277290617739,0.33514969562361985,0.0,0.7356874277215524,0.1,0.5,1.0,gwd3.0,FALSE,TRUE
edges,-4.4916580139495155,0.3008523470714516,0.0,2.4677926005202272e-49,0.1,0.5,1.0,gwd3.0,FALSE,TRUE
gwdegree,-0.10219873351528334,0.34180822360551905,0.0,0.7649569001215228,0.16311729092278385,0.5,1.0,gwd3.0,FALSE,TRUE
edges,-4.498648082895651,0.32124690423401264,0.0,1.0016508476449675e-43,0.16311729092278385,0.5,1.0,gwd3.0,FALSE,TRUE
