term,estimate,std.error,mcmc.error,p.value,theta_s,simCoef,meanDegree,sim_parameter,edges_constrained,fixed_decay
gwdegree,-0.574860729191579,0.30468420403453705,0.0,0.05925342393407317,5.011872336272722,-0.5,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.35507369592759946,0.4482020667280534,0.0,0.4282716174823097,5.011872336272722,-0.5,1.0,gwd1.0,TRUE,FALSE
gwdegree,-0.12883529309855038,0.27593298837983243,0.0,0.6405863283351776,0.1,-0.16666666666666669,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.4579712962639274,1.717616924153944,0.0,0.7897637777111822,0.1,-0.16666666666666669,1.0,gwd1.0,TRUE,FALSE
gwdegree,-0.12883529309855038,0.27593298837983243,0.0,0.6405863283351776,0.16311729092278385,-0.16666666666666669,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.4579712962639274,1.717616924153944,0.0,0.7897637777111822,0.16311729092278385,-0.16666666666666669,1.0,gwd1.0,TRUE,FALSE
gwdegree,-0.12883529309855038,0.27593298837983243,0.0,0.6405863283351776,0.26607250597988097,-0.16666666666666669,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.4579712962639274,1.717616924153944,0.0,0.7897637777111822,0.26607250597988097,-0.16666666666666669,1.0,gwd1.0,TRUE,FALSE
gwdegree,-0.12883529309855038,0.27593298837983243,0.0,0.6405863283351776,0.43401026364474377,-0.16666666666666669,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.4579712962639274,1.717616924153944,0.0,0.7897637777111822,0.43401026364474377,-0.16666666666666669,1.0,gwd1.0,TRUE,FALSE
gwdegree,-0.12883529309855038,0.27593298837983243,0.0,0.6405863283351776,0.7079457843841379,-0.16666666666666669,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.4579712962639274,1.717616924153944,0.0,0.7897637777111822,0.7079457843841379,-0.16666666666666669,1.0,gwd1.0,TRUE,FALSE
gwdegree,-0.12883529309855038,0.27593298837983243,0.0,0.6405863283351776,1.1547819846894583,-0.16666666666666669,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.4579712962639274,1.717616924153944,0.0,0.7897637777111822,1.1547819846894583,-0.16666666666666669,1.0,gwd1.0,TRUE,FALSE
gwdegree,-0.12883529309855038,0.27593298837983243,0.0,0.6405863283351776,1.8836490894898001,-0.16666666666666669,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.4579712962639274,1.717616924153944,0.0,0.7897637777111822,1.8836490894898001,-0.16666666666666669,1.0,gwd1.0,TRUE,FALSE
gwdegree,-0.12883529309855038,0.27593298837983243,0.0,0.6405863283351776,3.072557365267447,-0.16666666666666669,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.4579712962639274,1.717616924153944,0.0,0.7897637777111822,3.072557365267447,-0.16666666666666669,1.0,gwd1.0,TRUE,FALSE
gwdegree,-0.12883529309855038,0.27593298837983243,0.0,0.6405863283351776,5.011872336272722,-0.16666666666666669,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.4579712962639274,1.717616924153944,0.0,0.7897637777111822,5.011872336272722,-0.16666666666666669,1.0,gwd1.0,TRUE,FALSE
gwdegree,-0.42069851816575415,0.8023859662407784,0.0,0.6000868339890284,0.1,0.16666666666666663,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,0.7601430193999247,3.9558362714159183,0.0,0.8476268375855149,0.1,0.16666666666666663,1.0,gwd1.0,TRUE,FALSE
gwdegree,-0.42069851816575415,0.8023859662407784,0.0,0.6000868339890284,0.16311729092278385,0.16666666666666663,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,0.7601430193999247,3.9558362714159183,0.0,0.8476268375855149,0.16311729092278385,0.16666666666666663,1.0,gwd1.0,TRUE,FALSE
gwdegree,-0.42069851816575415,0.8023859662407784,0.0,0.6000868339890284,0.26607250597988097,0.16666666666666663,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,0.7601430193999247,3.9558362714159183,0.0,0.8476268375855149,0.26607250597988097,0.16666666666666663,1.0,gwd1.0,TRUE,FALSE
gwdegree,-0.42069851816575415,0.8023859662407784,0.0,0.6000868339890284,0.43401026364474377,0.16666666666666663,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,0.7601430193999247,3.9558362714159183,0.0,0.8476268375855149,0.43401026364474377,0.16666666666666663,1.0,gwd1.0,TRUE,FALSE
gwdegree,-0.42069851816575415,0.8023859662407784,0.0,0.6000868339890284,0.7079457843841379,0.16666666666666663,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,0.7601430193999247,3.9558362714159183,0.0,0.8476268375855149,0.7079457843841379,0.16666666666666663,1.0,gwd1.0,TRUE,FALSE
gwdegree,-0.42069851816575415,0.8023859662407784,0.0,0.6000868339890284,1.1547819846894583,0.16666666666666663,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,0.7601430193999247,3.9558362714159183,0.0,0.8476268375855149,1.1547819846894583,0.16666666666666663,1.0,gwd1.0,TRUE,FALSE
gwdegree,-0.42069851816575415,0.8023859662407784,0.0,0.6000868339890284,1.8836490894898001,0.16666666666666663,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,0.7601430193999247,3.9558362714159183,0.0,0.8476268375855149,1.8836490894898001,0.16666666666666663,1.0,gwd1.0,TRUE,FALSE
gwdegree,-0.42069851816575415,0.8023859662407784,0.0,0.6000868339890284,3.072557365267447,0.16666666666666663,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,0.7601430193999247,3.9558362714159183,0.0,0.8476268375855149,3.072557365267447,0.16666666666666663,1.0,gwd1.0,TRUE,FALSE
gwdegree,-0.42069851816575415,0.8023859662407784,0.0,0.6000868339890284,5.011872336272722,0.16666666666666663,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,0.7601430193999247,3.9558362714159183,0.0,0.8476268375855149,5.011872336272722,0.16666666666666663,1.0,gwd1.0,TRUE,FALSE
gwdegree,0.15736265337994457,0.17403053729878326,0.0,0.3659204606380191,0.1,0.5,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.8742585327583753,0.46042699965363426,0.0,0.05764896800500118,0.1,0.5,1.0,gwd1.0,TRUE,FALSE
gwdegree,0.15736265337994457,0.17403053729878326,0.0,0.3659204606380191,0.16311729092278385,0.5,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.8742585327583753,0.46042699965363426,0.0,0.05764896800500118,0.16311729092278385,0.5,1.0,gwd1.0,TRUE,FALSE
gwdegree,0.15736265337994457,0.17403053729878326,0.0,0.3659204606380191,0.26607250597988097,0.5,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.8742585327583753,0.46042699965363426,0.0,0.05764896800500118,0.26607250597988097,0.5,1.0,gwd1.0,TRUE,FALSE
gwdegree,0.15736265337994457,0.17403053729878326,0.0,0.3659204606380191,0.43401026364474377,0.5,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.8742585327583753,0.46042699965363426,0.0,0.05764896800500118,0.43401026364474377,0.5,1.0,gwd1.0,TRUE,FALSE
gwdegree,0.15736265337994457,0.17403053729878326,0.0,0.3659204606380191,0.7079457843841379,0.5,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.8742585327583753,0.46042699965363426,0.0,0.05764896800500118,0.7079457843841379,0.5,1.0,gwd1.0,TRUE,FALSE
gwdegree,0.15736265337994457,0.17403053729878326,0.0,0.3659204606380191,1.1547819846894583,0.5,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.8742585327583753,0.46042699965363426,0.0,0.05764896800500118,1.1547819846894583,0.5,1.0,gwd1.0,TRUE,FALSE
gwdegree,0.15736265337994457,0.17403053729878326,0.0,0.3659204606380191,1.8836490894898001,0.5,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.8742585327583753,0.46042699965363426,0.0,0.05764896800500118,1.8836490894898001,0.5,1.0,gwd1.0,TRUE,FALSE
gwdegree,0.15736265337994457,0.17403053729878326,0.0,0.3659204606380191,3.072557365267447,0.5,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.8742585327583753,0.46042699965363426,0.0,0.05764896800500118,3.072557365267447,0.5,1.0,gwd1.0,TRUE,FALSE
gwdegree,0.15736265337994457,0.17403053729878326,0.0,0.3659204606380191,5.011872336272722,0.5,1.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.8742585327583753,0.46042699965363426,0.0,0.05764896800500118,5.011872336272722,0.5,1.0,gwd1.0,TRUE,FALSE
gwdegree,-0.7497364963674428,0.36972793266223547,0.0,0.0426335401712248,0.1,-0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,0.9901157629787588,0.8186984052254533,0.0,0.22657547359925512,0.1,-0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree,-0.7497364963674428,0.36972793266223547,0.0,0.0426335401712248,0.16311729092278385,-0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,0.9901157629787588,0.8186984052254533,0.0,0.22657547359925512,0.16311729092278385,-0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree,-0.7497364963674428,0.36972793266223547,0.0,0.0426335401712248,0.26607250597988097,-0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,0.9901157629787588,0.8186984052254533,0.0,0.22657547359925512,0.26607250597988097,-0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree,-0.7497364963674428,0.36972793266223547,0.0,0.0426335401712248,0.43401026364474377,-0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,0.9901157629787588,0.8186984052254533,0.0,0.22657547359925512,0.43401026364474377,-0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree,-0.7497364963674428,0.36972793266223547,0.0,0.0426335401712248,0.7079457843841379,-0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,0.9901157629787588,0.8186984052254533,0.0,0.22657547359925512,0.7079457843841379,-0.5,3.0,gwd1.0,TRUE,FALSE
gwdegree,-0.7497364963674428,0.36972793266223547,0.0,0.0426335401712248,1.1547819846894583,-0.5,3.0,gwd1.0,TRUE,FALSE
