term,estimate,std.error,mcmc.error,p.value,theta_s,simCoef,meanDegree,sim_parameter,edges_constrained,fixed_decay
gwdegree,-0.569541139460881,0.3266106587952262,0.0,0.08125742308686221,0.1,-0.5,1.0,gwd0.25,FALSE,TRUE
edges,-4.1355437311267496,0.27343105454487926,0.0,1.4818600905246037e-50,0.1,-0.5,1.0,gwd0.25,FALSE,TRUE
gwdegree,-0.5813827951625826,0.32987688724177033,0.0,0.07805949408968049,0.16311729092278385,-0.5,1.0,gwd0.25,FALSE,TRUE
edges,-4.102681795008891,0.28784177147252593,0.0,3.323611057798542e-45,0.16311729092278385,-0.5,1.0,gwd0.25,FALSE,TRUE
gwdegree,-0.5906391253290151,0.34264620667589446,0.0,0.08481401341276792,0.26607250597988097,-0.5,1.0,gwd0.25,FALSE,TRUE
edges,-4.052754625031906,0.3176068180557384,0.0,1.0298291003605776e-36,0.26607250597988097,-0.5,1.0,gwd0.25,FALSE,TRUE
gwdegree,-0.6144123125248493,0.3621743024844036,0.0,0.08986269449145524,0.43401026364474377,-0.5,1.0,gwd0.25,FALSE,TRUE
edges,-3.9609996225969537,0.3715390111995895,0.0,2.978118398569754e-26,0.43401026364474377,-0.5,1.0,gwd0.25,FALSE,TRUE
gwdegree,-0.6548411445032921,0.40172630561728057,0.0,0.10315080300139205,0.7079457843841379,-0.5,1.0,gwd0.25,FALSE,TRUE
edges,-3.805769689879267,0.4752536110403664,0.0,1.4432749669500837e-15,0.7079457843841379,-0.5,1.0,gwd0.25,FALSE,TRUE
gwdegree,-0.780392403757003,0.5162205135812851,0.0,0.13066328542288913,1.1547819846894583,-0.5,1.0,gwd0.25,FALSE,TRUE
edges,-3.4689163539410526,0.7266257385120919,0.0,1.8580321158158085e-6,1.1547819846894583,-0.5,1.0,gwd0.25,FALSE,TRUE
gwdegree,-1.2134089680097042,0.8828044219741433,0.0,0.16935076299480867,1.8836490894898001,-0.5,1.0,gwd0.25,FALSE,TRUE
edges,-2.522214000519401,1.485486579618662,0.0,0.0895887108664246,1.8836490894898001,-0.5,1.0,gwd0.25,FALSE,TRUE
gwdegree,-3.2446827815733235,2.479608181099975,0.0,0.1907487657664521,3.072557365267447,-0.5,1.0,gwd0.25,FALSE,TRUE
edges,1.5902604911509608,4.698493997704686,0.0,0.7350296092425892,3.072557365267447,-0.5,1.0,gwd0.25,FALSE,TRUE
gwdegree,-20.741051488802682,16.519288813794535,0.0,0.20933278225695628,5.011872336272722,-0.5,1.0,gwd0.25,FALSE,TRUE
edges,36.602755855087764,32.78353002526837,0.0,0.2642631079303622,5.011872336272722,-0.5,1.0,gwd0.25,FALSE,TRUE
gwdegree,-0.11913492211043905,0.32993239647357214,0.0,0.7180484156677001,0.1,-0.16666666666666669,1.0,gwd0.25,FALSE,TRUE
edges,-4.488254575297841,0.2955624290009143,0.0,6.116255976035696e-51,0.1,-0.16666666666666669,1.0,gwd0.25,FALSE,TRUE
gwdegree,-0.10554855544953698,0.3401163032978531,0.0,0.7563225019324313,0.16311729092278385,-0.16666666666666669,1.0,gwd0.25,FALSE,TRUE
edges,-4.495138117611949,0.32066226947761367,0.0,8.220915333104931e-44,0.16311729092278385,-0.16666666666666669,1.0,gwd0.25,FALSE,TRUE
gwdegree,-0.08189291705732422,0.3580647363533689,0.0,0.8191039229084462,0.26607250597988097,-0.16666666666666669,1.0,gwd0.25,FALSE,TRUE
edges,-4.509196441921183,0.3599044691902867,0.0,1.7840717700465607e-35,0.26607250597988097,-0.16666666666666669,1.0,gwd0.25,FALSE,TRUE
gwdegree,-0.046825317170856535,0.3866287233735521,0.0,0.9036073667536058,0.43401026364474377,-0.16666666666666669,1.0,gwd0.25,FALSE,TRUE
edges,-4.537392709299144,0.4272502540348599,0.0,4.582505068767849e-26,0.43401026364474377,-0.16666666666666669,1.0,gwd0.25,FALSE,TRUE
gwdegree,0.010653698593151855,0.45420074463531873,0.0,0.9812875413972343,0.7079457843841379,-0.16666666666666669,1.0,gwd0.25,FALSE,TRUE
edges,-4.598649700407849,0.5751461834822372,0.0,1.592283282818902e-15,0.7079457843841379,-0.16666666666666669,1.0,gwd0.25,FALSE,TRUE
gwdegree,0.09706303213247093,0.6195741199920417,0.0,0.8755185043058169,1.1547819846894583,-0.16666666666666669,1.0,gwd0.25,FALSE,TRUE
edges,-4.728219738134769,0.9216493096095781,0.0,3.0053496964513235e-7,1.1547819846894583,-0.16666666666666669,1.0,gwd0.25,FALSE,TRUE
gwdegree,0.3018788617935705,1.136801233737346,0.0,0.7905959834754324,1.8836490894898001,-0.16666666666666669,1.0,gwd0.25,FALSE,TRUE
edges,-5.104391810178426,1.9707533988682961,0.0,0.009623741957518351,1.8836490894898001,-0.16666666666666669,1.0,gwd0.25,FALSE,TRUE
gwdegree,1.2043942851598988,3.4603577134907533,0.0,0.7278137973365518,3.072557365267447,-0.16666666666666669,1.0,gwd0.25,FALSE,TRUE
edges,-6.887899511191184,6.625888444442269,0.0,0.2986028144940374,3.072557365267447,-0.16666666666666669,1.0,gwd0.25,FALSE,TRUE
gwdegree,8.462273208716137,23.06016219660847,0.0,0.7136607922563296,5.011872336272722,-0.16666666666666669,1.0,gwd0.25,FALSE,TRUE
edges,-21.401822160794282,45.83080421137521,0.0,0.6405386010903904,5.011872336272722,-0.16666666666666669,1.0,gwd0.25,FALSE,TRUE
gwdegree,0.04598980349649964,0.3368330524098043,0.0,0.891403201953332,0.1,0.16666666666666663,1.0,gwd0.25,FALSE,TRUE
edges,-4.6244045635088575,0.310811496117366,0.0,5.145727069325956e-49,0.1,0.16666666666666663,1.0,gwd0.25,FALSE,TRUE
gwdegree,0.035478555233856846,0.3462074305080953,0.0,0.9183816329544954,0.16311729092278385,0.16666666666666663,1.0,gwd0.25,FALSE,TRUE
edges,-4.615820601860532,0.3297496591644917,0.0,1.0827888544883103e-43,0.16311729092278385,0.16666666666666663,1.0,gwd0.25,FALSE,TRUE
gwdegree,0.017019633200011507,0.35932778003026306,0.0,0.9622240735073115,0.26607250597988097,0.16666666666666663,1.0,gwd0.25,FALSE,TRUE
