term,estimate,std.error,mcmc.error,p.value,theta_s,simCoef,meanDegree,sim_parameter,edges_constrained,fixed_decay
gwdegree,1.115232197464529,0.4997247273567104,0.0,0.025679867193461523,0.1,-0.5,1.0,gwd3.0,TRUE,FALSE
gwdegree.decay,0.5930743686362261,8.883224767448134,0.0,0.9467727511284294,0.1,-0.5,1.0,gwd3.0,TRUE,FALSE
gwdegree,1.115232197464529,0.4997247273567104,0.0,0.025679867193461523,0.16311729092278385,-0.5,1.0,gwd3.0,TRUE,FALSE
gwdegree.decay,0.5930743686362261,8.883224767448134,0.0,0.9467727511284294,0.16311729092278385,-0.5,1.0,gwd3.0,TRUE,FALSE
gwdegree,1.115232197464529,0.4997247273567104,0.0,0.025679867193461523,0.26607250597988097,-0.5,1.0,gwd3.0,TRUE,FALSE
gwdegree.decay,0.5930743686362261,8.883224767448134,0.0,0.9467727511284294,0.26607250597988097,-0.5,1.0,gwd3.0,TRUE,FALSE
gwdegree,1.115232197464529,0.4997247273567104,0.0,0.025679867193461523,0.43401026364474377,-0.5,1.0,gwd3.0,TRUE,FALSE
gwdegree.decay,0.5930743686362261,8.883224767448134,0.0,0.9467727511284294,0.43401026364474377,-0.5,1.0,gwd3.0,TRUE,FALSE
gwdegree,1.115232197464529,0.4997247273567104,0.0,0.025679867193461523,0.7079457843841379,-0.5,1.0,gwd3.0,TRUE,FALSE
gwdegree.decay,0.5930743686362261,8.883224767448134,0.0,0.9467727511284294,0.7079457843841379,-0.5,1.0,gwd3.0,TRUE,FALSE
gwdegree,1.115232197464529,0.4997247273567104,0.0,0.025679867193461523,1.1547819846894583,-0.5,1.0,gwd3.0,TRUE,FALSE
gwdegree.decay,0.5930743686362261,8.883224767448134,0.0,0.9467727511284294,1.1547819846894583,-0.5,1.0,gwd3.0,TRUE,FALSE
gwdegree,1.115232197464529,0.4997247273567104,0.0,0.025679867193461523,1.8836490894898001,-0.5,1.0,gwd3.0,TRUE,FALSE
