term,estimate,std.error,mcmc.error,p.value,theta_s,simCoef,meanDegree,sim_parameter,edges_constrained,fixed_decay
gwdegree,-0.7324632954843681,0.33046109161620346,0.0,0.026703348574217203,0.1,-0.5,1.0,gwd1.0,TRUE,TRUE
gwdegree,-0.7468326708166265,0.3360681997712951,0.0,0.02631042329435962,0.16311729092278385,-0.5,1.0,gwd1.0,TRUE,TRUE
gwdegree,-0.7733911327877658,0.34422000071058273,0.0,0.024697152091186867,0.26607250597988097,-0.5,1.0,gwd1.0,TRUE,TRUE
gwdegree,-0.8256728953648182,0.36118135695445064,0.0,0.022294334135996074,0.43401026364474377,-0.5,1.0,gwd1.0,TRUE,TRUE
gwdegree,-0.9236225539123638,0.39993286834844527,0.0,0.020959928879256736,0.7079457843841379,-0.5,1.0,gwd1.0,TRUE,TRUE
gwdegree,-1.1548111471378046,0.49611341479707316,0.0,0.01996730067986607,1.1547819846894583,-0.5,1.0,gwd1.0,TRUE,TRUE
gwdegree,-1.8869885855555624,0.7984017067077526,0.0,0.018143731538926303,1.8836490894898001,-0.5,1.0,gwd1.0,TRUE,TRUE
gwdegree,-5.180745174398481,2.0217504109349687,0.0,0.010421342540849829,3.072557365267447,-0.5,1.0,gwd1.0,TRUE,TRUE
gwdegree,0.04202930767045124,0.33878319997921347,0.0,0.9012731250990782,0.1,-0.16666666666666669,1.0,gwd1.0,TRUE,TRUE
gwdegree,0.053717754658109775,0.34771185292788354,0.0,0.8772302607057572,0.16311729092278385,-0.16666666666666669,1.0,gwd1.0,TRUE,TRUE
gwdegree,0.07139603409057257,0.36669619628903244,0.0,0.8456351959603141,0.26607250597988097,-0.16666666666666669,1.0,gwd1.0,TRUE,TRUE
gwdegree,0.10124472106825247,0.4006992712301294,0.0,0.8005336559551474,0.43401026364474377,-0.16666666666666669,1.0,gwd1.0,TRUE,TRUE
gwdegree,0.15804163982681813,0.4770183516174859,0.0,0.7404232740504023,0.7079457843841379,-0.16666666666666669,1.0,gwd1.0,TRUE,TRUE
gwdegree,0.26270243374798213,0.646349002700392,0.0,0.6844365161556879,1.1547819846894583,-0.16666666666666669,1.0,gwd1.0,TRUE,TRUE
gwdegree,0.5679900698611672,1.1973573547884848,0.0,0.6352572127957654,1.8836490894898001,-0.16666666666666669,1.0,gwd1.0,TRUE,TRUE
gwdegree,1.8035691224247379,3.641772098463941,0.0,0.620449234900314,3.072557365267447,-0.16666666666666669,1.0,gwd1.0,TRUE,TRUE
gwdegree,12.602705070258123,24.662455917498097,0.0,0.6093684541137403,5.011872336272722,-0.16666666666666669,1.0,gwd1.0,TRUE,TRUE
gwdegree,0.3782170112781053,0.34294036076426065,0.0,0.27013930701486893,0.1,0.16666666666666663,1.0,gwd1.0,TRUE,TRUE
gwdegree,0.4022539554556121,0.35401424011231303,0.0,0.2559007335438661,0.16311729092278385,0.16666666666666663,1.0,gwd1.0,TRUE,TRUE
gwdegree,0.44835875689409527,0.3769662773851598,0.0,0.23434450803463408,0.26607250597988097,0.16666666666666663,1.0,gwd1.0,TRUE,TRUE
gwdegree,0.5222606432461945,0.4226446529389239,0.0,0.21662994008995792,0.43401026364474377,0.16666666666666663,1.0,gwd1.0,TRUE,TRUE
gwdegree,0.6642177658140518,0.5079418039490144,0.0,0.19104766970131418,0.7079457843841379,0.16666666666666663,1.0,gwd1.0,TRUE,TRUE
gwdegree,0.9844786563801889,0.7241848597343513,0.0,0.1740722922696036,1.1547819846894583,0.16666666666666663,1.0,gwd1.0,TRUE,TRUE
gwdegree,1.936262748225549,1.383692800684482,0.0,0.161772409065752,1.8836490894898001,0.16666666666666663,1.0,gwd1.0,TRUE,TRUE
gwdegree,6.093287246845391,4.331765050414088,0.0,0.1595933078704475,3.072557365267447,0.16666666666666663,1.0,gwd1.0,TRUE,TRUE
gwdegree,41.92420827657732,29.6356405261057,0.0,0.15723257353162204,5.011872336272722,0.16666666666666663,1.0,gwd1.0,TRUE,TRUE
gwdegree,0.26613927788523495,0.338923383291822,0.0,0.43234512837717765,0.1,0.5,1.0,gwd1.0,TRUE,TRUE
gwdegree,0.28150700303813664,0.35458134165265903,0.0,0.42728370797082427,0.16311729092278385,0.5,1.0,gwd1.0,TRUE,TRUE
gwdegree,0.3097271931530146,0.3736753328925584,0.0,0.4072195811835556,0.26607250597988097,0.5,1.0,gwd1.0,TRUE,TRUE
gwdegree,0.35665058009191003,0.40951503881623047,0.0,0.38384575541216026,0.43401026364474377,0.5,1.0,gwd1.0,TRUE,TRUE
gwdegree,0.4425441650725297,0.491811260645472,0.0,0.3682570630780102,0.7079457843841379,0.5,1.0,gwd1.0,TRUE,TRUE
gwdegree,0.6575984465900064,0.6930154836444441,0.0,0.34272070310531555,1.1547819846894583,0.5,1.0,gwd1.0,TRUE,TRUE
gwdegree,1.2474922881465353,1.2917859752101786,0.0,0.3342358599325076,1.8836490894898001,0.5,1.0,gwd1.0,TRUE,TRUE
gwdegree,3.833419322484803,3.9873234344790425,0.0,0.3363972246223189,3.072557365267447,0.5,1.0,gwd1.0,TRUE,TRUE
gwdegree,26.009795639720288,27.28059399820932,0.0,0.34042514309566363,5.011872336272722,0.5,1.0,gwd1.0,TRUE,TRUE
gwdegree,-0.7165603112799012,0.4032895798822551,0.0,0.07566444692327652,0.1,-0.5,3.0,gwd1.0,TRUE,TRUE
gwdegree,-0.7069257649644588,0.38778438587288705,0.0,0.06836571203681341,0.16311729092278385,-0.5,3.0,gwd1.0,TRUE,TRUE
gwdegree,-0.6838375158011093,0.36890723750741833,0.0,0.06384382029683752,0.26607250597988097,-0.5,3.0,gwd1.0,TRUE,TRUE
gwdegree,-0.6568504682696888,0.3457071574069603,0.0,0.05748857969167472,0.43401026364474377,-0.5,3.0,gwd1.0,TRUE,TRUE
gwdegree,-0.646546907824513,0.31972965277727594,0.0,0.04321274569768316,0.7079457843841379,-0.5,3.0,gwd1.0,TRUE,TRUE
gwdegree,-0.682373276043707,0.3165230806548275,0.0,0.031144172988660773,1.1547819846894583,-0.5,3.0,gwd1.0,TRUE,TRUE
gwdegree,-0.9245525935781532,0.4074950006470107,0.0,0.023319193257907555,1.8836490894898001,-0.5,3.0,gwd1.0,TRUE,TRUE
gwdegree,-2.1558372047617915,0.9044372557499982,0.0,0.017180654519062744,3.072557365267447,-0.5,3.0,gwd1.0,TRUE,TRUE
gwdegree,-12.999968875554147,5.387530661106696,0.0,0.015859084766435202,5.011872336272722,-0.5,3.0,gwd1.0,TRUE,TRUE
gwdegree,1.16836955009122,0.7530848000845408,0.0,0.12085905101712975,0.1,-0.16666666666666669,3.0,gwd1.0,TRUE,TRUE
gwdegree,1.235173630460035,0.7542507031320775,0.0,0.10156522850547155,0.16311729092278385,-0.16666666666666669,3.0,gwd1.0,TRUE,TRUE
gwdegree,1.2818257465011,0.7081974255711684,0.0,0.07035895839511605,0.26607250597988097,-0.16666666666666669,3.0,gwd1.0,TRUE,TRUE
gwdegree,1.2593011045375648,0.6189634615842485,0.0,0.04195116706538648,0.43401026364474377,-0.16666666666666669,3.0,gwd1.0,TRUE,TRUE
gwdegree,1.1842906042865156,0.5266772948432378,0.0,0.024581284830185002,0.7079457843841379,-0.16666666666666669,3.0,gwd1.0,TRUE,TRUE
gwdegree,1.2114132020662558,0.5143004070799589,0.0,0.01853867866110573,1.1547819846894583,-0.16666666666666669,3.0,gwd1.0,TRUE,TRUE
gwdegree,1.6608391806373792,0.7031381505392937,0.0,0.018213268814905814,1.8836490894898001,-0.16666666666666669,3.0,gwd1.0,TRUE,TRUE
gwdegree,4.163542895571239,1.7907906752943508,0.0,0.020113558612784653,3.072557365267447,-0.16666666666666669,3.0,gwd1.0,TRUE,TRUE
gwdegree,26.286589684765886,11.39642373228643,0.0,0.021120201462341708,5.011872336272722,-0.16666666666666669,3.0,gwd1.0,TRUE,TRUE
