term,estimate,std.error,mcmc.error,p.value,theta_s,simCoef,meanDegree,sim_parameter,edges_constrained,fixed_decay
gwdegree,1.1646608665590144,0.7267944890190167,0.0,0.1091172185081735,5.011872336272722,-0.5,1.0,twopath,TRUE,FALSE
gwdegree.decay,0.6224456117145842,6.041133535018244,0.0,0.9179397074574109,5.011872336272722,-0.5,1.0,twopath,TRUE,FALSE
gwdegree,0.18661691069273945,0.21362440367115418,0.0,0.38239221044487126,0.1,-0.16666666666666669,1.0,twopath,TRUE,FALSE
gwdegree.decay,-0.7153535844176725,0.6614450977482159,0.0,0.27952698839222584,0.1,-0.16666666666666669,1.0,twopath,TRUE,FALSE
gwdegree,0.18661691069273945,0.21362440367115418,0.0,0.38239221044487126,0.16311729092278385,-0.16666666666666669,1.0,twopath,TRUE,FALSE
gwdegree.decay,-0.7153535844176725,0.6614450977482159,0.0,0.27952698839222584,0.16311729092278385,-0.16666666666666669,1.0,twopath,TRUE,FALSE
gwdegree,0.18661691069273945,0.21362440367115418,0.0,0.38239221044487126,0.26607250597988097,-0.16666666666666669,1.0,twopath,TRUE,FALSE
gwdegree.decay,-0.7153535844176725,0.6614450977482159,0.0,0.27952698839222584,0.26607250597988097,-0.16666666666666669,1.0,twopath,TRUE,FALSE
gwdegree,0.18661691069273945,0.21362440367115418,0.0,0.38239221044487126,0.43401026364474377,-0.16666666666666669,1.0,twopath,TRUE,FALSE
gwdegree.decay,-0.7153535844176725,0.6614450977482159,0.0,0.27952698839222584,0.43401026364474377,-0.16666666666666669,1.0,twopath,TRUE,FALSE
gwdegree,0.18661691069273945,0.21362440367115418,0.0,0.38239221044487126,0.7079457843841379,-0.16666666666666669,1.0,twopath,TRUE,FALSE
gwdegree.decay,-0.7153535844176725,0.6614450977482159,0.0,0.27952698839222584,0.7079457843841379,-0.16666666666666669,1.0,twopath,TRUE,FALSE
gwdegree,0.18661691069273945,0.21362440367115418,0.0,0.38239221044487126,1.1547819846894583,-0.16666666666666669,1.0,twopath,TRUE,FALSE
gwdegree.decay,-0.7153535844176725,0.6614450977482159,0.0,0.27952698839222584,1.1547819846894583,-0.16666666666666669,1.0,twopath,TRUE,FALSE
gwdegree,0.18661691069273945,0.21362440367115418,0.0,0.38239221044487126,1.8836490894898001,-0.16666666666666669,1.0,twopath,TRUE,FALSE
gwdegree.decay,-0.7153535844176725,0.6614450977482159,0.0,0.27952698839222584,1.8836490894898001,-0.16666666666666669,1.0,twopath,TRUE,FALSE
gwdegree,0.18661691069273945,0.21362440367115418,0.0,0.38239221044487126,3.072557365267447,-0.16666666666666669,1.0,twopath,TRUE,FALSE
gwdegree.decay,-0.7153535844176725,0.6614450977482159,0.0,0.27952698839222584,3.072557365267447,-0.16666666666666669,1.0,twopath,TRUE,FALSE
gwdegree,0.18661691069273945,0.21362440367115418,0.0,0.38239221044487126,5.011872336272722,-0.16666666666666669,1.0,twopath,TRUE,FALSE
