term,estimate,std.error,mcmc.error,p.value,theta_s,simCoef,meanDegree,sim_parameter,edges_constrained,fixed_decay
edges,-15.755980201670024,8.170999793070079,0.0,0.05387738673087403,3.072557365267447,-0.16666666666666669,1.0,twopath,FALSE,TRUE
gwdegree,39.39107161808672,28.613363541830065,0.0,0.16867753164809082,5.011872336272722,-0.16666666666666669,1.0,twopath,FALSE,TRUE
edges,-82.90089397631394,56.91677265772874,0.0,0.14531006434799712,5.011872336272722,-0.16666666666666669,1.0,twopath,FALSE,TRUE
gwdegree,-0.37849662880690377,0.3315909019937866,0.0,0.2537351943030514,0.1,0.16666666666666663,1.0,twopath,FALSE,TRUE
edges,-4.283911151051905,0.2863225209353224,0.0,1.5570471076225677e-49,0.1,0.16666666666666663,1.0,twopath,FALSE,TRUE
gwdegree,-0.39334699257808686,0.33819285871017063,0.0,0.24485116323263023,0.16311729092278385,0.16666666666666663,1.0,twopath,FALSE,TRUE
edges,-4.2549030703493544,0.30478741055815767,0.0,1.802889464418202e-43,0.16311729092278385,0.16666666666666663,1.0,twopath,FALSE,TRUE
gwdegree,-0.4227539471940135,0.34664671882524656,0.0,0.2226926095637404,0.26607250597988097,0.16666666666666663,1.0,twopath,FALSE,TRUE
edges,-4.200475591783719,0.33107098997165524,0.0,2.5375773272100458e-36,0.26607250597988097,0.16666666666666663,1.0,twopath,FALSE,TRUE
gwdegree,-0.47255730103631005,0.36760331953670966,0.0,0.19867470637109724,0.43401026364474377,0.16666666666666663,1.0,twopath,FALSE,TRUE
edges,-4.100348669863917,0.3838909115602649,0.0,2.4138692637116734e-26,0.43401026364474377,0.16666666666666663,1.0,twopath,FALSE,TRUE
gwdegree,-0.5827751867260287,0.41457738922877646,0.0,0.15987332694329248,0.7079457843841379,0.16666666666666663,1.0,twopath,FALSE,TRUE
edges,-3.889750798998596,0.4948623456793684,0.0,4.66979499209086e-15,0.7079457843841379,0.16666666666666663,1.0,twopath,FALSE,TRUE
gwdegree,-0.8216779918272381,0.5159540060653192,0.0,0.11132703826609823,1.1547819846894583,0.16666666666666663,1.0,twopath,FALSE,TRUE
edges,-3.4091691428428277,0.7266968388406605,0.0,2.787574800608507e-6,1.1547819846894583,0.16666666666666663,1.0,twopath,FALSE,TRUE
gwdegree,-1.5177301946948734,0.8268169347876305,0.0,0.0664723357477363,1.8836490894898001,0.16666666666666663,1.0,twopath,FALSE,TRUE
edges,-2.013022257110207,1.37684626501088,0.0,0.14379018435639343,1.8836490894898001,0.16666666666666663,1.0,twopath,FALSE,TRUE
