term,estimate,std.error,mcmc.error,p.value,theta_s,simCoef,meanDegree,sim_parameter,edges_constrained,fixed_decay
gwdegree,-0.027179987935522572,0.3372730137642673,0.0,0.9357732684475623,0.1,-0.5,1.0,gwd0.25,TRUE,TRUE
gwdegree,5.106732318593994e-4,0.3463398173588079,0.0,0.9988235901941103,0.16311729092278385,-0.5,1.0,gwd0.25,TRUE,TRUE
gwdegree,0.0464710083164495,0.3646367894654779,0.0,0.8985936558541361,0.26607250597988097,-0.5,1.0,gwd0.25,TRUE,TRUE
gwdegree,0.11852466270950991,0.39760396286996363,0.0,0.7656414257043109,0.43401026364474377,-0.5,1.0,gwd0.25,TRUE,TRUE
gwdegree,0.24692347008287122,0.4742969855444637,0.0,0.6026621879316674,0.7079457843841379,-0.5,1.0,gwd0.25,TRUE,TRUE
gwdegree,0.4781838741995559,0.670367461796124,0.0,0.4756838378174385,1.1547819846894583,-0.5,1.0,gwd0.25,TRUE,TRUE
gwdegree,1.0998661396737848,1.2692296361782716,0.0,0.3862240654452471,1.8836490894898001,-0.5,1.0,gwd0.25,TRUE,TRUE
gwdegree,3.7471864657776672,3.9704997609991963,0.0,0.3453399694478382,3.072557365267447,-0.5,1.0,gwd0.25,TRUE,TRUE
gwdegree,26.12928252507225,26.86738017227239,0.0,0.3308354158092075,5.011872336272722,-0.5,1.0,gwd0.25,TRUE,TRUE
gwdegree,-0.03330950985320036,0.3339042034920081,0.0,0.9205407445966841,0.1,-0.16666666666666669,1.0,gwd0.25,TRUE,TRUE
gwdegree,-0.017621254186641594,0.3491722881300431,0.0,0.9597532495447898,0.16311729092278385,-0.16666666666666669,1.0,gwd0.25,TRUE,TRUE
gwdegree,0.022509116154551947,0.3661645559666587,0.0,0.9509852546481206,0.26607250597988097,-0.16666666666666669,1.0,gwd0.25,TRUE,TRUE
gwdegree,0.08702149358406515,0.396489540155492,0.0,0.8262852694970816,0.43401026364474377,-0.16666666666666669,1.0,gwd0.25,TRUE,TRUE
gwdegree,0.18853784969156945,0.4709433287699612,0.0,0.6889227683442496,0.7079457843841379,-0.16666666666666669,1.0,gwd0.25,TRUE,TRUE
gwdegree,0.3862441168015509,0.6590352612028676,0.0,0.5578518157638815,1.1547819846894583,-0.16666666666666669,1.0,gwd0.25,TRUE,TRUE
gwdegree,0.8954037201862264,1.2384509071438843,0.0,0.4697122080183068,1.8836490894898001,-0.16666666666666669,1.0,gwd0.25,TRUE,TRUE
gwdegree,3.0788327477705204,3.823873906594513,0.0,0.4207656684336225,3.072557365267447,-0.16666666666666669,1.0,gwd0.25,TRUE,TRUE
gwdegree,21.345299655987525,26.495245318535463,0.0,0.42049633902242367,5.011872336272722,-0.16666666666666669,1.0,gwd0.25,TRUE,TRUE
gwdegree,-0.2845777691546241,0.3329257235904797,0.0,0.392715127924103,0.1,0.16666666666666663,1.0,gwd0.25,TRUE,TRUE
gwdegree,-0.2817167022114377,0.3393725721898312,0.0,0.40651640699862945,0.16311729092278385,0.16666666666666663,1.0,gwd0.25,TRUE,TRUE
gwdegree,-0.275515200826947,0.353607656261118,0.0,0.4359256235345489,0.26607250597988097,0.16666666666666663,1.0,gwd0.25,TRUE,TRUE
gwdegree,-0.2791844067469026,0.3855094785553533,0.0,0.4689796707740137,0.43401026364474377,0.16666666666666663,1.0,gwd0.25,TRUE,TRUE
gwdegree,-0.2792224704417067,0.44223273771462235,0.0,0.5278130248059658,0.7079457843841379,0.16666666666666663,1.0,gwd0.25,TRUE,TRUE
gwdegree,-0.31439341148899397,0.5850939825497028,0.0,0.5910581056854189,1.1547819846894583,0.16666666666666663,1.0,gwd0.25,TRUE,TRUE
gwdegree,-0.47409092947737896,1.0423073777289964,0.0,0.6492388886046688,1.8836490894898001,0.16666666666666663,1.0,gwd0.25,TRUE,TRUE
gwdegree,-1.2432437990129914,3.127430886427971,0.0,0.690994708959559,3.072557365267447,0.16666666666666663,1.0,gwd0.25,TRUE,TRUE
gwdegree,-7.551605180442793,20.746250589729904,0.0,0.7158746398950768,5.011872336272722,0.16666666666666663,1.0,gwd0.25,TRUE,TRUE
gwdegree,0.1530695953604753,0.34282860884110583,0.0,0.6552627648564421,0.1,0.5,1.0,gwd0.25,TRUE,TRUE
gwdegree,0.17272020529013019,0.35228322220397945,0.0,0.6239519147634207,0.16311729092278385,0.5,1.0,gwd0.25,TRUE,TRUE
gwdegree,0.19828209581900424,0.37092897514501927,0.0,0.5929813271821585,0.26607250597988097,0.5,1.0,gwd0.25,TRUE,TRUE
gwdegree,0.24598586772745762,0.40637455972702324,0.0,0.5449954267656214,0.43401026364474377,0.5,1.0,gwd0.25,TRUE,TRUE
gwdegree,0.32120231902197116,0.47986123981291573,0.0,0.5032938969792148,0.7079457843841379,0.5,1.0,gwd0.25,TRUE,TRUE
gwdegree,0.4986462562428796,0.6742625806081618,0.0,0.4596123392434037,1.1547819846894583,0.5,1.0,gwd0.25,TRUE,TRUE
gwdegree,0.9896339366218901,1.2555123916013133,0.0,0.4305992828452475,1.8836490894898001,0.5,1.0,gwd0.25,TRUE,TRUE
gwdegree,3.1525713758109934,3.8926250467696364,0.0,0.4180462837558725,3.072557365267447,0.5,1.0,gwd0.25,TRUE,TRUE
gwdegree,21.664474685464555,26.02076966157571,0.0,0.4051195995894903,5.011872336272722,0.5,1.0,gwd0.25,TRUE,TRUE
gwdegree,0.20722990766028107,0.5315445729282209,0.0,0.6966541506593353,0.1,-0.5,3.0,gwd0.25,TRUE,TRUE
gwdegree,0.2225492871581023,0.5128626430763854,0.0,0.6643542237503157,0.16311729092278385,-0.5,3.0,gwd0.25,TRUE,TRUE
gwdegree,0.2198994356193591,0.4874355286846308,0.0,0.651911711300661,0.26607250597988097,-0.5,3.0,gwd0.25,TRUE,TRUE
gwdegree,0.20747602857943095,0.4419755895371143,0.0,0.6387839148276097,0.43401026364474377,-0.5,3.0,gwd0.25,TRUE,TRUE
gwdegree,0.16913008318401154,0.39981243015647766,0.0,0.6722964416522537,0.7079457843841379,-0.5,3.0,gwd0.25,TRUE,TRUE
gwdegree,0.13107903205962101,0.390869236455403,0.0,0.7373732999801184,1.1547819846894583,-0.5,3.0,gwd0.25,TRUE,TRUE
gwdegree,0.12261732446196273,0.519976918625879,0.0,0.8135875267739892,1.8836490894898001,-0.5,3.0,gwd0.25,TRUE,TRUE
gwdegree,0.2455451835592478,1.2745392497830959,0.0,0.8472377952642847,3.072557365267447,-0.5,3.0,gwd0.25,TRUE,TRUE
gwdegree,1.4163281580198699,7.8873389952929145,0.0,0.8574976395933783,5.011872336272722,-0.5,3.0,gwd0.25,TRUE,TRUE
gwdegree,1.823075098425972,1.0247994454266407,0.0,0.07530802357752192,0.1,-0.16666666666666669,3.0,gwd0.25,TRUE,TRUE
gwdegree,1.7089432611619644,0.906735539258224,0.0,0.059526099971083865,0.16311729092278385,-0.16666666666666669,3.0,gwd0.25,TRUE,TRUE
gwdegree,1.4695894243297156,0.7622193229989515,0.0,0.05390728485255871,0.26607250597988097,-0.16666666666666669,3.0,gwd0.25,TRUE,TRUE
gwdegree,1.1281863946823805,0.5914388136851099,0.0,0.05651000992602773,0.43401026364474377,-0.16666666666666669,3.0,gwd0.25,TRUE,TRUE
gwdegree,0.8227870692015262,0.48096624584907427,0.0,0.08719990253171361,0.7079457843841379,-0.16666666666666669,3.0,gwd0.25,TRUE,TRUE
gwdegree,0.6144499926240053,0.44702952944125307,0.0,0.1693432586661406,1.1547819846894583,-0.16666666666666669,3.0,gwd0.25,TRUE,TRUE
gwdegree,0.6110275534386188,0.5791557231932009,0.0,0.29146240238996324,1.8836490894898001,-0.16666666666666669,3.0,gwd0.25,TRUE,TRUE
gwdegree,1.21362386676343,1.3931067683258664,0.0,0.38370710392223006,3.072557365267447,-0.16666666666666669,3.0,gwd0.25,TRUE,TRUE
gwdegree,6.957346846088001,8.654939367492645,0.0,0.42151729057069953,5.011872336272722,-0.16666666666666669,3.0,gwd0.25,TRUE,TRUE
gwdegree,1.2236430942774603,0.7807282442251888,0.0,0.11710620856872382,0.1,0.16666666666666663,3.0,gwd0.25,TRUE,TRUE
gwdegree,1.343299752244832,0.7761856868114999,0.0,0.0835779220692493,0.16311729092278385,0.16666666666666663,3.0,gwd0.25,TRUE,TRUE
gwdegree,1.4231814084698062,0.748545689250209,0.0,0.0573257431867073,0.26607250597988097,0.16666666666666663,3.0,gwd0.25,TRUE,TRUE
gwdegree,1.4144700306995004,0.6493633128613089,0.0,0.02943511736139988,0.43401026364474377,0.16666666666666663,3.0,gwd0.25,TRUE,TRUE
gwdegree,1.3259005223233478,0.5473718574259322,0.0,0.015458164782368358,0.7079457843841379,0.16666666666666663,3.0,gwd0.25,TRUE,TRUE
gwdegree,1.3251126402560545,0.5304623468180688,0.0,0.012520646270580077,1.1547819846894583,0.16666666666666663,3.0,gwd0.25,TRUE,TRUE
gwdegree,1.7999881036131569,0.7213020121440672,0.0,0.01261132949676743,1.8836490894898001,0.16666666666666663,3.0,gwd0.25,TRUE,TRUE
gwdegree,4.468541017430188,1.8416220061955932,0.0,0.015284272540719531,3.072557365267447,0.16666666666666663,3.0,gwd0.25,TRUE,TRUE
gwdegree,27.94591543292959,11.6005575095957,0.0,0.01603194727375037,5.011872336272722,0.16666666666666663,3.0,gwd0.25,TRUE,TRUE
gwdegree,0.4746024188139772,0.5887680071062765,0.0,0.420227322235768,0.1,0.5,3.0,gwd0.25,TRUE,TRUE
gwdegree,0.4492492759312869,0.5501912884005481,0.0,0.4142347284611585,0.16311729092278385,0.5,3.0,gwd0.25,TRUE,TRUE
gwdegree,0.42485582372584724,0.5273503452640982,0.0,0.4204877482913969,0.26607250597988097,0.5,3.0,gwd0.25,TRUE,TRUE
gwdegree,0.4000591569504767,0.47397447285430233,0.0,0.39868107996209545,0.43401026364474377,0.5,3.0,gwd0.25,TRUE,TRUE
gwdegree,0.3917934494746551,0.4227879983143879,0.0,0.35413265067151967,0.7079457843841379,0.5,3.0,gwd0.25,TRUE,TRUE
gwdegree,0.4269031088673347,0.42524931271003646,0.0,0.3154811975489602,1.1547819846894583,0.5,3.0,gwd0.25,TRUE,TRUE
gwdegree,0.6333324551099125,0.5813910070607651,0.0,0.27605703834430156,1.8836490894898001,0.5,3.0,gwd0.25,TRUE,TRUE
gwdegree,1.6259264047779192,1.4606882608850014,0.0,0.2657094611393578,3.072557365267447,0.5,3.0,gwd0.25,TRUE,TRUE
gwdegree,10.33780862083785,9.196880971469833,0.0,0.2610438165188737,5.011872336272722,0.5,3.0,gwd0.25,TRUE,TRUE
gwdegree,0.899592723647876,8.973950899792124,0.0,0.9201539686089879,0.26607250597988097,-0.5,10.0,gwd0.25,TRUE,TRUE
gwdegree,-0.02422321066634292,5.38507994223909,0.0,0.9964111425413473,0.43401026364474377,-0.5,10.0,gwd0.25,TRUE,TRUE
gwdegree,-0.5847965954736076,2.296951515510836,0.0,0.7990450787978429,0.7079457843841379,-0.5,10.0,gwd0.25,TRUE,TRUE
gwdegree,-0.5197099112400884,0.8577271925797939,0.0,0.5445988778020008,1.1547819846894583,-0.5,10.0,gwd0.25,TRUE,TRUE
gwdegree,-0.3905600013067516,0.4044725538864658,0.0,0.33428994355570485,1.8836490894898001,-0.5,10.0,gwd0.25,TRUE,TRUE
gwdegree,-0.5946442178370921,0.4682779547288871,0.0,0.20419666107824683,3.072557365267447,-0.5,10.0,gwd0.25,TRUE,TRUE
gwdegree,-2.9549852129243486,2.1623251979809246,0.0,0.17181981774186744,5.011872336272722,-0.5,10.0,gwd0.25,TRUE,TRUE
gwdegree,978.398890737855,1996.4078656383983,0.0,0.624099253887015,0.1,-0.16666666666666669,10.0,gwd0.25,TRUE,TRUE
gwdegree,109.06724619493235,190.41297660638216,0.0,0.566810787826831,0.16311729092278385,-0.16666666666666669,10.0,gwd0.25,TRUE,TRUE
gwdegree,20.537036958635255,43.20082873964842,0.0,0.6345333828601063,0.26607250597988097,-0.16666666666666669,10.0,gwd0.25,TRUE,TRUE
gwdegree,4.884307009857292,13.301393494848996,0.0,0.7134835592456602,0.43401026364474377,-0.16666666666666669,10.0,gwd0.25,TRUE,TRUE
gwdegree,1.5839978334877072,3.8985623630108557,0.0,0.6845375018096854,0.7079457843841379,-0.16666666666666669,10.0,gwd0.25,TRUE,TRUE
gwdegree,0.8709150233412319,1.2047613748720938,0.0,0.4697790409405691,1.1547819846894583,-0.16666666666666669,10.0,gwd0.25,TRUE,TRUE
gwdegree,0.6123676046131842,0.5425093295147864,0.0,0.2590500901322434,1.8836490894898001,-0.16666666666666669,10.0,gwd0.25,TRUE,TRUE
gwdegree,0.8936255224956902,0.6662707731495806,0.0,0.17990578983208472,3.072557365267447,-0.16666666666666669,10.0,gwd0.25,TRUE,TRUE
gwdegree,4.4499929824078155,3.2012550055272815,0.0,0.16456782070731532,5.011872336272722,-0.16666666666666669,10.0,gwd0.25,TRUE,TRUE
gwdegree,2548.625085420215,4065.7624472084326,0.0,0.5307861739271866,0.1,0.16666666666666663,10.0,gwd0.25,TRUE,TRUE
gwdegree,470.6638456336657,724.7707735783163,0.0,0.5161120466398272,0.16311729092278385,0.16666666666666663,10.0,gwd0.25,TRUE,TRUE
gwdegree,89.4463543698067,134.62662935540416,0.0,0.5064632819797513,0.26607250597988097,0.16666666666666663,10.0,gwd0.25,TRUE,TRUE
gwdegree,16.409711857652354,23.394472907736485,0.0,0.4830643070400331,0.43401026364474377,0.16666666666666663,10.0,gwd0.25,TRUE,TRUE
gwdegree,2.969025920589471,4.579389585991399,0.0,0.5167916913426597,0.7079457843841379,0.16666666666666663,10.0,gwd0.25,TRUE,TRUE
gwdegree,0.5559462481153868,1.1280647784785653,0.0,0.6221532706532864,1.1547819846894583,0.16666666666666663,10.0,gwd0.25,TRUE,TRUE
gwdegree,0.13972287667321462,0.4782747679764109,0.0,0.770192331910371,1.8836490894898001,0.16666666666666663,10.0,gwd0.25,TRUE,TRUE
gwdegree,0.09471176597092494,0.5549229482956252,0.0,0.8644858850055216,3.072557365267447,0.16666666666666663,10.0,gwd0.25,TRUE,TRUE
gwdegree,0.32966535920435486,2.628130153946862,0.0,0.9001825127788927,5.011872336272722,0.16666666666666663,10.0,gwd0.25,TRUE,TRUE
gwdegree,2033.7017296391973,2928.2545407782095,0.0,0.4873951039489022,0.1,0.5,10.0,gwd0.25,TRUE,TRUE
gwdegree,366.1766672817069,563.4142615855383,0.0,0.5157712314921108,0.16311729092278385,0.5,10.0,gwd0.25,TRUE,TRUE
gwdegree,55.86723178227436,86.82222948249759,0.0,0.5199509934508837,0.26607250597988097,0.5,10.0,gwd0.25,TRUE,TRUE
gwdegree,9.213133627379626,17.147401816076844,0.0,0.5910912214844897,0.43401026364474377,0.5,10.0,gwd0.25,TRUE,TRUE
gwdegree,1.579459105418295,3.957922079892045,0.0,0.6898642172203073,0.7079457843841379,0.5,10.0,gwd0.25,TRUE,TRUE
gwdegree,0.29762847986241286,1.051971067881495,0.0,0.7772464792761276,1.1547819846894583,0.5,10.0,gwd0.25,TRUE,TRUE
gwdegree,0.07980501710839819,0.469688959668549,0.0,0.8650875835570228,1.8836490894898001,0.5,10.0,gwd0.25,TRUE,TRUE
gwdegree,0.055574263617617345,0.5533399352306914,0.0,0.9200036733467688,3.072557365267447,0.5,10.0,gwd0.25,TRUE,TRUE
gwdegree,0.19648947008092016,2.6168277956678243,0.0,0.9401486106541459,5.011872336272722,0.5,10.0,gwd0.25,TRUE,TRUE
