term,estimate,std.error,mcmc.error,p.value,theta_s,simCoef,meanDegree,sim_parameter,edges_constrained,fixed_decay
gwdegree,-0.4854573013493271,0.3736599951202634,0.0,0.19393745441873064,5.011872336272722,0.16666666666666663,3.0,degreepopularity,TRUE,FALSE
gwdegree.decay,1.3740215667513764,0.5040408108027373,0.0,0.006433027969479691,5.011872336272722,0.16666666666666663,3.0,degreepopularity,TRUE,FALSE
gwdegree,-1.500826835551483,0.31040688180797077,0.0,1.371580483518199e-6,0.1,0.5,3.0,degreepopularity,TRUE,FALSE
gwdegree.decay,1.1536560227781427,0.23004205806308473,0.0,5.489275342773874e-7,0.1,0.5,3.0,degreepopularity,TRUE,FALSE
gwdegree,-1.500826835551483,0.31040688180797077,0.0,1.371580483518199e-6,0.16311729092278385,0.5,3.0,degreepopularity,TRUE,FALSE
gwdegree.decay,1.1536560227781427,0.23004205806308473,0.0,5.489275342773874e-7,0.16311729092278385,0.5,3.0,degreepopularity,TRUE,FALSE
gwdegree,-1.500826835551483,0.31040688180797077,0.0,1.371580483518199e-6,0.26607250597988097,0.5,3.0,degreepopularity,TRUE,FALSE
gwdegree.decay,1.1536560227781427,0.23004205806308473,0.0,5.489275342773874e-7,0.26607250597988097,0.5,3.0,degreepopularity,TRUE,FALSE
gwdegree,-1.500826835551483,0.31040688180797077,0.0,1.371580483518199e-6,0.43401026364474377,0.5,3.0,degreepopularity,TRUE,FALSE
gwdegree.decay,1.1536560227781427,0.23004205806308473,0.0,5.489275342773874e-7,0.43401026364474377,0.5,3.0,degreepopularity,TRUE,FALSE
gwdegree,-1.500826835551483,0.31040688180797077,0.0,1.371580483518199e-6,0.7079457843841379,0.5,3.0,degreepopularity,TRUE,FALSE
gwdegree.decay,1.1536560227781427,0.23004205806308473,0.0,5.489275342773874e-7,0.7079457843841379,0.5,3.0,degreepopularity,TRUE,FALSE
gwdegree,-1.500826835551483,0.31040688180797077,0.0,1.371580483518199e-6,1.1547819846894583,0.5,3.0,degreepopularity,TRUE,FALSE
gwdegree.decay,1.1536560227781427,0.23004205806308473,0.0,5.489275342773874e-7,1.1547819846894583,0.5,3.0,degreepopularity,TRUE,FALSE
gwdegree,-1.500826835551483,0.31040688180797077,0.0,1.371580483518199e-6,1.8836490894898001,0.5,3.0,degreepopularity,TRUE,FALSE
gwdegree.decay,1.1536560227781427,0.23004205806308473,0.0,5.489275342773874e-7,1.8836490894898001,0.5,3.0,degreepopularity,TRUE,FALSE
gwdegree,-1.500826835551483,0.31040688180797077,0.0,1.371580483518199e-6,3.072557365267447,0.5,3.0,degreepopularity,TRUE,FALSE
gwdegree.decay,1.1536560227781427,0.23004205806308473,0.0,5.489275342773874e-7,3.072557365267447,0.5,3.0,degreepopularity,TRUE,FALSE
gwdegree,-1.500826835551483,0.31040688180797077,0.0,1.371580483518199e-6,5.011872336272722,0.5,3.0,degreepopularity,TRUE,FALSE
gwdegree.decay,1.1536560227781427,0.23004205806308473,0.0,5.489275342773874e-7,5.011872336272722,0.5,3.0,degreepopularity,TRUE,FALSE
gwdegree,23181.773991922542,NA,NA,NA,0.1,0.5,10.0,degreepopularity,TRUE,FALSE
gwdegree.decay,-2.836400706713393e-4,NA,NA,NA,0.1,0.5,10.0,degreepopularity,TRUE,FALSE
gwdegree,23181.773991922542,NA,NA,NA,0.16311729092278385,0.5,10.0,degreepopularity,TRUE,FALSE
gwdegree.decay,-2.836400706713393e-4,NA,NA,NA,0.16311729092278385,0.5,10.0,degreepopularity,TRUE,FALSE
gwdegree,23181.773991922542,NA,NA,NA,0.26607250597988097,0.5,10.0,degreepopularity,TRUE,FALSE
gwdegree.decay,-2.836400706713393e-4,NA,NA,NA,0.26607250597988097,0.5,10.0,degreepopularity,TRUE,FALSE
gwdegree,23181.773991922542,NA,NA,NA,0.43401026364474377,0.5,10.0,degreepopularity,TRUE,FALSE
gwdegree.decay,-2.836400706713393e-4,NA,NA,NA,0.43401026364474377,0.5,10.0,degreepopularity,TRUE,FALSE
gwdegree,23181.773991922542,NA,NA,NA,0.7079457843841379,0.5,10.0,degreepopularity,TRUE,FALSE
gwdegree.decay,-2.836400706713393e-4,NA,NA,NA,0.7079457843841379,0.5,10.0,degreepopularity,TRUE,FALSE
gwdegree,23181.773991922542,NA,NA,NA,1.1547819846894583,0.5,10.0,degreepopularity,TRUE,FALSE
gwdegree.decay,-2.836400706713393e-4,NA,NA,NA,1.1547819846894583,0.5,10.0,degreepopularity,TRUE,FALSE
gwdegree,23181.773991922542,NA,NA,NA,1.8836490894898001,0.5,10.0,degreepopularity,TRUE,FALSE
gwdegree.decay,-2.836400706713393e-4,NA,NA,NA,1.8836490894898001,0.5,10.0,degreepopularity,TRUE,FALSE
gwdegree,23181.773991922542,NA,NA,NA,3.072557365267447,0.5,10.0,degreepopularity,TRUE,FALSE
gwdegree.decay,-2.836400706713393e-4,NA,NA,NA,3.072557365267447,0.5,10.0,degreepopularity,TRUE,FALSE
gwdegree,23181.773991922542,NA,NA,NA,5.011872336272722,0.5,10.0,degreepopularity,TRUE,FALSE
gwdegree.decay,-2.836400706713393e-4,NA,NA,NA,5.011872336272722,0.5,10.0,degreepopularity,TRUE,FALSE
